candidate_id,cv_or_group_key,class_pair,predicate_label,original_C_e,repair_role,support_score_proxy,upright_score_proxy,lying_score_proxy,pose_proxy_state
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::42->1::support_contact::3::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::42->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.612681,0.268346,0.80139,horizontal_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::5->1::support_contact::1::standing_on::0,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::5->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.566153,0.766618,0.263341,upright_like
official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::5->1::support_contact::1::lying_on::1,official_validation::9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1::5->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.566153,0.766618,0.263341,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::11->1::support_contact::1::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::11->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.609894,0.321891,0.684028,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::11->1::support_contact::1::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::11->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.609894,0.321891,0.684028,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::31->1::support_contact::0::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::31->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.494331,0.720358,0.298568,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::31->1::support_contact::0::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::31->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.494331,0.720358,0.298568,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::33->1::support_contact::1::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::33->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.492111,0.729271,0.291724,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::33->1::support_contact::1::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::33->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.492111,0.729271,0.291724,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::34->1::support_contact::4::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::34->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.507309,0.782461,0.251436,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::34->1::support_contact::4::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::34->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.507309,0.782461,0.251436,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::35->1::support_contact::2::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::35->1::support_contact,dining table->floor,standing on,1,abstain_single_subtype_class_pair,0.529542,0.342999,0.645076,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::35->1::support_contact::2::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::35->1::support_contact,dining table->floor,lying on,0,abstain_single_subtype_class_pair,0.529542,0.342999,0.645076,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::36->35::support_contact::3::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::36->35::support_contact,table lamp->dining table,standing on,1,abstain_single_subtype_class_pair,0.408909,0.838629,0.200149,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::36->35::support_contact::3::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::36->35::support_contact,table lamp->dining table,lying on,0,abstain_single_subtype_class_pair,0.408909,0.838629,0.200149,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::37->1::support_contact::4::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::37->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.461841,0.353988,0.626038,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::37->1::support_contact::4::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::37->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.461841,0.353988,0.626038,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::38->35::support_contact::5::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::38->35::support_contact,table lamp->dining table,standing on,1,abstain_single_subtype_class_pair,0.415618,0.850266,0.200068,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::38->35::support_contact::5::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::38->35::support_contact,table lamp->dining table,lying on,0,abstain_single_subtype_class_pair,0.415618,0.850266,0.200068,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::39->1::support_contact::1::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::39->1::support_contact,rack->floor,standing on,1,abstain_single_subtype_class_pair,0.500972,0.830436,0.195979,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::39->1::support_contact::1::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::39->1::support_contact,rack->floor,lying on,0,abstain_single_subtype_class_pair,0.500972,0.830436,0.195979,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::4->1::support_contact::1::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::4->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.594589,0.859364,0.195606,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::4->1::support_contact::1::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::4->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.594589,0.859364,0.195606,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::40->1::support_contact::2::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::40->1::support_contact,shoe->floor,standing on,1,abstain_single_subtype_class_pair,0.522553,0.386972,0.580381,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::40->1::support_contact::2::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::40->1::support_contact,shoe->floor,lying on,0,abstain_single_subtype_class_pair,0.522553,0.386972,0.580381,horizontal_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::42->1::support_contact::3::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::42->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.747725,0.492205,0.485085,ambiguous_pose
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::42->1::support_contact::3::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::42->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.747725,0.492205,0.485085,ambiguous_pose
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::5->1::support_contact::2::standing_on::0,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::5->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.632759,0.716624,0.301443,upright_like
official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::5->1::support_contact::2::lying_on::1,official_validation::9766cbf5-6321-2e2f-8131-78c4e204635d::5->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.632759,0.716624,0.301443,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::11->1::support_contact::0::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::11->1::support_contact,kitchen cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.43484,0.320807,0.686122,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::11->1::support_contact::0::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::11->1::support_contact,kitchen cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.43484,0.320807,0.686122,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::31->1::support_contact::1::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::31->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.53495,0.740956,0.282794,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::31->1::support_contact::1::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::31->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.53495,0.740956,0.282794,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::33->1::support_contact::3::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::33->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.537206,0.78539,0.250024,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::33->1::support_contact::3::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::33->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.537206,0.78539,0.250024,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::34->1::support_contact::4::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::34->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.636183,0.72783,0.292829,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::34->1::support_contact::4::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::34->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.636183,0.72783,0.292829,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::35->1::support_contact::5::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::35->1::support_contact,dining table->floor,standing on,1,abstain_single_subtype_class_pair,0.391053,0.126486,0.924108,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::35->1::support_contact::5::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::35->1::support_contact,dining table->floor,lying on,0,abstain_single_subtype_class_pair,0.391053,0.126486,0.924108,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::37->1::support_contact::6::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::37->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.458948,0.645667,0.357077,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::37->1::support_contact::6::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::37->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.458948,0.645667,0.357077,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::38->35::support_contact::7::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::38->35::support_contact,table lamp->dining table,standing on,1,abstain_single_subtype_class_pair,0.492851,0.838786,0.195445,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::38->35::support_contact::7::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::38->35::support_contact,table lamp->dining table,lying on,0,abstain_single_subtype_class_pair,0.492851,0.838786,0.195445,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::39->1::support_contact::2::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::39->1::support_contact,rack->floor,standing on,1,abstain_single_subtype_class_pair,0.373925,0.838052,0.195877,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::39->1::support_contact::2::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::39->1::support_contact,rack->floor,lying on,0,abstain_single_subtype_class_pair,0.373925,0.838052,0.195877,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::4->1::support_contact::0::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::4->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.457784,0.856935,0.197703,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::4->1::support_contact::0::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::4->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.457784,0.856935,0.197703,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::40->1::support_contact::3::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::40->1::support_contact,shoe->floor,standing on,1,abstain_single_subtype_class_pair,0.456277,0.264291,0.811686,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::40->1::support_contact::3::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::40->1::support_contact,shoe->floor,lying on,0,abstain_single_subtype_class_pair,0.456277,0.264291,0.811686,horizontal_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::42->1::support_contact::4::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::42->1::support_contact,box->floor,standing on,1,abstain_mixed_class_pair_overflow,0.453145,0.530223,0.452261,ambiguous_pose
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::42->1::support_contact::4::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::42->1::support_contact,box->floor,lying on,0,abstain_mixed_class_pair_overflow,0.453145,0.530223,0.452261,ambiguous_pose
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::5->1::support_contact::2::standing_on::0,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::5->1::support_contact,trash can->floor,standing on,1,abstain_single_subtype_class_pair,0.459795,0.859533,0.19593,upright_like
official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::5->1::support_contact::2::lying_on::1,official_validation::9766cbf7-6321-2e2f-81e1-2b46533c64dd::5->1::support_contact,trash can->floor,lying on,0,abstain_single_subtype_class_pair,0.459795,0.859533,0.19593,upright_like
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::14->1::support_contact::3::standing_on::0,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::14->1::support_contact,heater->floor,standing on,1,abstain_single_subtype_class_pair,0.451296,0.121054,0.927367,horizontal_like
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::14->1::support_contact::3::lying_on::1,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::14->1::support_contact,heater->floor,lying on,0,abstain_single_subtype_class_pair,0.451296,0.121054,0.927367,horizontal_like
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::15->1::support_contact::1::standing_on::0,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::15->1::support_contact,stand->floor,standing on,1,abstain_single_subtype_class_pair,0.494567,0.46811,0.50631,ambiguous_pose
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::15->1::support_contact::1::lying_on::1,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::15->1::support_contact,stand->floor,lying on,0,abstain_single_subtype_class_pair,0.494567,0.46811,0.50631,ambiguous_pose
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::16->1::support_contact::2::lying_on::0,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::16->1::support_contact,ball->floor,lying on,1,abstain_single_subtype_class_pair,0.61602,0.871062,0.186477,upright_like
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::16->1::support_contact::2::standing_on::1,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::16->1::support_contact,ball->floor,standing on,0,abstain_single_subtype_class_pair,0.61602,0.871062,0.186477,upright_like
official_validation::9af05c68-5794-2e19-8c5a-979f448da545::17->1::support_contact::3::standing_on::0,official_validation::9af05c68-5794-2e19-8c5a-979f448da545::17->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.51993,0.171413,0.897152,horizontal_like
